Date,Store ID,Product ID,Inventory Level,Units Ordered,Competitor Pricing
2023-02-04,S001,P0019,100,0,94.75
2023-02-04,S001,P0020,281,0,87.9
2023-02-04,S002,P0001,390,0,64.21
2023-02-04,S002,P0002,234,0,23.67
2023-02-04,S002,P0003,262,317,88.27
2023-02-04,S002,P0004,113,0,30.33
2023-02-04,S002,P0005,1089,0,78.21
2023-02-04,S002,P0006,208,0,84.34
2023-02-04,S002,P0007,397,0,19.46
2023-02-04,S002,P0008,121,78,18.01
2023-02-04,S002,P0009,508,0,62.37
2023-02-04,S002,P0010,88,125,83.31
2023-02-04,S002,P0011,380,0,83.95
2023-02-04,S002,P0012,647,0,54.0
2023-02-04,S002,P0013,277,0,17.32
2023-02-04,S002,P0014,305,320,94.82
2023-02-04,S002,P0015,642,0,72.39
2023-02-04,S002,P0016,213,356,85.11
2023-02-04,S002,P0017,168,0,18.52
2023-02-04,S002,P0018,136,178,26.6
2023-02-04,S002,P0019,395,0,90.24
2023-02-04,S002,P0020,174,0,86.64
2023-02-04,S003,P0001,141,0,15.6
2023-02-04,S003,P0002,122,0,46.12
2023-02-04,S003,P0003,104,71,62.34
2023-02-04,S003,P0004,108,0,17.34
2023-02-04,S003,P0005,396,0,15.68
2023-02-04,S003,P0006,119,55,32.1
2023-02-04,S003,P0007,287,0,14.5
2023-02-04,S003,P0008,152,497,157.75
2023-02-04,S003,P0009,96,86,46.9
2023-02-04,S003,P0010,127,122,38.74
2023-02-04,S003,P0011,161,0,94.7
2023-02-04,S003,P0012,221,0,80.32
2023-02-04,S003,P0013,533,0,66.58
2023-02-04,S003,P0014,562,0,76.81
2023-02-04,S003,P0015,196,0,78.74
2023-02-04,S003,P0016,215,177,74.69
2023-02-04,S003,P0017,387,0,134.7
2023-02-04,S003,P0018,772,0,116.54
2023-02-04,S003,P0019,81,115,65.5
2023-02-04,S003,P0020,323,0,70.08
2023-02-04,S004,P0001,391,0,9.87
2023-02-04,S004,P0002,131,0,23.81
2023-02-04,S004,P0003,426,0,107.53
2023-02-04,S004,P0004,188,0,41.61
2023-02-04,S004,P0005,79,107,70.13
2023-02-04,S004,P0006,253,0,32.59
2023-02-04,S004,P0007,518,577,23.59
2023-02-04,S004,P0008,86,0,68.71
2023-02-04,S004,P0009,520,0,99.94
2023-02-04,S004,P0010,586,0,18.66
2023-02-04,S004,P0011,506,541,81.8
2023-02-04,S004,P0012,65,105,92.39
2023-02-04,S004,P0013,117,0,21.26
2023-02-04,S004,P0014,150,143,151.92
2023-02-04,S004,P0015,420,0,108.05
2023-02-04,S004,P0016,169,159,88.94
2023-02-04,S004,P0017,75,113,96.04
2023-02-04,S004,P0018,98,50,121.16
2023-02-04,S004,P0019,127,132,59.64
2023-02-04,S004,P0020,101,71,105.62
2023-02-04,S005,P0001,478,0,11.92
2023-02-04,S005,P0002,187,0,27.42
2023-02-04,S005,P0003,104,50,16.72
2023-02-04,S005,P0004,127,79,5.44
2023-02-04,S005,P0005,161,139,13.45
2023-02-04,S005,P0006,643,0,49.03
2023-02-04,S005,P0007,162,175,72.5
2023-02-04,S005,P0008,97,51,47.13
2023-02-04,S005,P0009,121,0,84.27
2023-02-04,S005,P0010,341,0,50.43
2023-02-04,S005,P0011,861,0,69.11
2023-02-04,S005,P0012,231,0,84.8
2023-02-04,S005,P0013,0,0,72.34
2023-02-04,S005,P0014,269,0,118.42
2023-02-04,S005,P0015,175,0,48.05
2023-02-04,S005,P0016,130,0,23.8
2023-02-04,S005,P0017,111,0,29.02
2023-02-04,S005,P0018,241,0,28.99
2023-02-04,S005,P0019,206,0,116.78
2023-02-04,S005,P0020,117,0,21.47
2023-02-05,S001,P0001,137,0,60.56
2023-02-05,S001,P0002,145,266,87.66
2023-02-05,S001,P0003,147,0,68.22
2023-02-05,S001,P0004,185,0,87.17
2023-02-05,S001,P0005,311,0,49.77
2023-02-05,S001,P0006,247,0,25.95
2023-02-05,S001,P0007,400,431,21.02
2023-02-05,S001,P0008,69,65,30.34
2023-02-05,S001,P0009,135,151,99.63
2023-02-05,S001,P0010,742,0,102.73
2023-02-05,S001,P0011,134,0,128.8
2023-02-05,S001,P0012,167,158,79.0
2023-02-05,S001,P0013,65,50,29.0
2023-02-05,S001,P0014,264,0,64.75
2023-02-05,S001,P0015,81,0,13.85
2023-02-05,S001,P0016,118,0,40.55
2023-02-05,S001,P0017,48,66,17.71
2023-02-05,S001,P0018,198,0,49.88
2023-02-05,S001,P0019,84,0,94.5
2023-02-05,S001,P0020,238,236,114.56
2023-02-05,S002,P0001,358,0,71.26
2023-02-05,S002,P0002,201,0,27.02
2023-02-05,S002,P0003,155,0,68.05
2023-02-05,S002,P0004,269,0,32.16
2023-02-05,S002,P0005,1053,0,78.74
2023-02-05,S002,P0006,83,149,72.34
2023-02-05,S002,P0007,366,0,21.2
2023-02-05,S002,P0008,134,93,20.81
2023-02-05,S002,P0009,392,0,47.16
2023-02-05,S002,P0010,125,0,59.39
2023-02-05,S002,P0011,281,274,99.72
2023-02-05,S002,P0012,592,0,52.15
2023-02-05,S002,P0013,239,0,16.83
2023-02-05,S002,P0014,216,0,114.02
2023-02-05,S002,P0015,512,0,67.49
2023-02-05,S002,P0016,81,0,99.69
2023-02-05,S002,P0017,157,106,11.21
2023-02-05,S002,P0018,178,146,35.84
2023-02-05,S002,P0019,296,0,76.89
2023-02-05,S002,P0020,129,0,108.26
2023-02-05,S003,P0001,102,0,14.67
2023-02-05,S003,P0002,354,476,53.77
2023-02-05,S003,P0003,122,126,111.42
2023-02-05,S003,P0004,326,331,20.9
2023-02-05,S003,P0005,385,0,17.84
2023-02-05,S003,P0006,112,63,31.73
2023-02-05,S003,P0007,657,0,17.45
2023-02-05,S003,P0008,308,0,85.06
2023-02-05,S003,P0009,111,94,53.47
2023-02-05,S003,P0010,140,82,34.71
2023-02-05,S003,P0011,137,110,112.72
2023-02-05,S003,P0012,184,0,87.17
2023-02-05,S003,P0013,466,341,74.27
2023-02-05,S003,P0014,502,0,85.13
2023-02-05,S003,P0015,513,0,96.86
2023-02-05,S003,P0016,126,0,90.42
2023-02-05,S003,P0017,330,0,95.45
2023-02-05,S003,P0018,734,0,117.17
2023-02-05,S003,P0019,115,155,52.79
2023-02-05,S003,P0020,168,0,89.4
2023-02-05,S004,P0001,326,322,11.72
2023-02-05,S004,P0002,203,206,20.49
2023-02-05,S004,P0003,363,0,132.85
2023-02-05,S004,P0004,129,0,37.98
2023-02-05,S004,P0005,107,108,80.26
2023-02-05,S004,P0006,178,262,35.3
2023-02-05,S004,P0007,341,0,23.2
2023-02-05,S004,P0008,60,50,68.23
2023-02-05,S004,P0009,380,663,103.92
2023-02-05,S004,P0010,504,0,19.88
2023-02-05,S004,P0011,349,0,66.69
2023-02-05,S004,P0012,105,0,85.62
2023-02-05,S004,P0013,47,0,17.17
2023-02-05,S004,P0014,89,0,124.04
2023-02-05,S004,P0015,362,0,87.47
2023-02-05,S004,P0016,131,0,109.83
2023-02-05,S004,P0017,113,177,106.99
2023-02-05,S004,P0018,109,0,124.71
2023-02-05,S004,P0019,137,203,69.27
2023-02-05,S004,P0020,73,130,91.17
2023-02-05,S005,P0001,429,0,9.66
2023-02-05,S005,P0002,441,0,38.23
2023-02-05,S005,P0003,133,0,19.82
2023-02-05,S005,P0004,147,118,7.54
2023-02-05,S005,P0005,124,0,13.92
2023-02-05,S005,P0006,590,0,69.3
2023-02-05,S005,P0007,95,254,99.65
2023-02-05,S005,P0008,106,86,66.47
2023-02-05,S005,P0009,0,0,75.9
2023-02-05,S005,P0010,274,242,55.78
2023-02-05,S005,P0011,826,0,81.43
2023-02-05,S005,P0012,218,0,93.04
2023-02-05,S005,P0013,499,0,67.34
2023-02-05,S005,P0014,223,0,119.37
2023-02-05,S005,P0015,220,0,41.66
2023-02-05,S005,P0016,103,0,27.87
2023-02-05,S005,P0017,90,50,26.73
2023-02-05,S005,P0018,55,157,24.74
2023-02-05,S005,P0019,181,0,112.53
2023-02-05,S005,P0020,96,50,20.76
2023-02-06,S001,P0001,206,131,59.35
2023-02-06,S001,P0002,266,0,86.88
2023-02-06,S001,P0003,0,0,63.18
2023-02-06,S001,P0004,150,126,96.24
2023-02-06,S001,P0005,216,0,42.87
2023-02-06,S001,P0006,229,0,39.27
2023-02-06,S001,P0007,318,0,26.66
2023-02-06,S001,P0008,65,52,31.08
2023-02-06,S001,P0009,151,295,139.71
2023-02-06,S001,P0010,726,0,123.21
2023-02-06,S001,P0011,170,0,117.64
2023-02-06,S001,P0012,101,211,88.2
2023-02-06,S001,P0013,85,0,26.96
2023-02-06,S001,P0014,226,204,72.06
2023-02-06,S001,P0015,72,50,15.53
2023-02-06,S001,P0016,34,0,34.7
2023-02-06,S001,P0017,66,50,16.75
2023-02-06,S001,P0018,158,0,43.49
2023-02-06,S001,P0019,65,82,94.86
2023-02-06,S001,P0020,189,0,88.08
2023-02-06,S002,P0001,299,202,76.93
2023-02-06,S002,P0002,174,89,26.25
2023-02-06,S002,P0003,119,0,69.07
2023-02-06,S002,P0004,512,0,36.47
2023-02-06,S002,P0005,997,0,73.98
2023-02-06,S002,P0006,149,210,80.63
2023-02-06,S002,P0007,345,0,27.82
2023-02-06,S002,P0008,123,101,17.65
2023-02-06,S002,P0009,294,0,72.1
2023-02-06,S002,P0010,74,77,81.49
2023-02-06,S002,P0011,193,0,94.31
2023-02-06,S002,P0012,537,0,57.28
2023-02-06,S002,P0013,457,0,21.04
2023-02-06,S002,P0014,173,0,111.21
2023-02-06,S002,P0015,402,0,60.97
2023-02-06,S002,P0016,367,0,68.68
2023-02-06,S002,P0017,136,186,17.63
2023-02-06,S002,P0018,231,0,27.9
2023-02-06,S002,P0019,203,0,65.85
2023-02-06,S002,P0020,338,0,98.01
2023-02-06,S003,P0001,91,107,12.28
2023-02-06,S003,P0002,244,0,49.29
2023-02-06,S003,P0003,169,128,86.93
2023-02-06,S003,P0004,232,0,20.48
2023-02-06,S003,P0005,363,0,14.55
2023-02-06,S003,P0006,140,0,30.28
2023-02-06,S003,P0007,547,0,12.86
2023-02-06,S003,P0008,722,0,106.49
2023-02-06,S003,P0009,135,0,47.4
2023-02-06,S003,P0010,129,0,30.94
2023-02-06,S003,P0011,80,0,123.84
2023-02-06,S003,P0012,163,0,69.42
2023-02-06,S003,P0013,370,0,65.54
2023-02-06,S003,P0014,415,0,72.3
2023-02-06,S003,P0015,444,0,100.96
2023-02-06,S003,P0016,249,0,67.4
2023-02-06,S003,P0017,279,207,110.01
2023-02-06,S003,P0018,696,0,103.32
2023-02-06,S003,P0019,155,0,48.79
2023-02-06,S003,P0020,949,0,92.4
2023-02-06,S004,P0001,264,0,9.2
2023-02-06,S004,P0002,112,0,17.93
2023-02-06,S004,P0003,335,0,129.68
2023-02-06,S004,P0004,285,0,37.46
2023-02-06,S004,P0005,108,107,62.82
2023-02-06,S004,P0006,87,0,38.96
2023-02-06,S004,P0007,245,0,27.88
2023-02-06,S004,P0008,70,50,66.83
2023-02-06,S004,P0009,203,0,131.98
2023-02-06,S004,P0010,432,0,28.13
2023-02-06,S004,P0011,199,0,59.43
2023-02-06,S004,P0012,65,50,84.79
2023-02-06,S004,P0013,414,0,18.33
2023-02-06,S004,P0014,211,0,150.69
2023-02-06,S004,P0015,314,0,68.37
2023-02-06,S004,P0016,115,0,94.24
2023-02-06,S004,P0017,179,159,115.96
2023-02-06,S004,P0018,91,50,151.65
2023-02-06,S004,P0019,227,0,46.24
2023-02-06,S004,P0020,76,0,106.17
2023-02-06,S005,P0001,391,0,11.63
2023-02-06,S005,P0002,382,0,36.92
2023-02-06,S005,P0003,128,0,24.97
2023-02-06,S005,P0004,145,110,8.21
2023-02-06,S005,P0005,201,157,11.9
2023-02-06,S005,P0006,453,608,75.88
2023-02-06,S005,P0007,175,0,76.02
2023-02-06,S005,P0008,92,105,56.02
2023-02-06,S005,P0009,302,0,64.22
2023-02-06,S005,P0010,197,0,63.88
2023-02-06,S005,P0011,772,0,71.07
2023-02-06,S005,P0012,190,129,107.14
2023-02-06,S005,P0013,446,0,78.26
2023-02-06,S005,P0014,200,0,120.95
2023-02-06,S005,P0015,201,183,43.81
2023-02-06,S005,P0016,88,104,25.46
2023-02-06,S005,P0017,128,62,27.02
2023-02-06,S005,P0018,157,131,24.33
2023-02-06,S005,P0019,142,0,80.51
2023-02-06,S005,P0020,101,51,21.14
2023-02-07,S001,P0001,151,0,62.13
2023-02-07,S001,P0002,107,76,65.33
2023-02-07,S001,P0003,401,0,55.53
2023-02-07,S001,P0004,90,190,93.27
2023-02-07,S001,P0005,113,484,66.63
2023-02-07,S001,P0006,195,194,44.58
2023-02-07,S001,P0007,224,0,21.11
2023-02-07,S001,P0008,78,0,33.26
2023-02-07,S001,P0009,295,0,96.99
2023-02-07,S001,P0010,699,0,87.93
2023-02-07,S001,P0011,150,91,155.24
2023-02-07,S001,P0012,170,0,84.58
2023-02-07,S001,P0013,76,50,26.77
2023-02-07,S001,P0014,161,0,61.67
2023-02-07,S001,P0015,86,50,11.48
2023-02-07,S001,P0016,544,0,33.7
2023-02-07,S001,P0017,83,0,17.22
2023-02-07,S001,P0018,117,51,59.64
2023-02-07,S001,P0019,101,0,84.12
2023-02-07,S001,P0020,154,0,90.71
2023-02-07,S002,P0001,213,308,88.09
2023-02-07,S002,P0002,133,0,23.3
2023-02-07,S002,P0003,378,0,82.77
2023-02-07,S002,P0004,470,0,37.06
2023-02-07,S002,P0005,909,0,68.01
2023-02-07,S002,P0006,210,0,66.35
2023-02-07,S002,P0007,287,0,19.03
2023-02-07,S002,P0008,149,0,20.49
2023-02-07,S002,P0009,220,0,42.6
2023-02-07,S002,P0010,80,99,86.73
2023-02-07,S002,P0011,148,0,75.45
2023-02-07,S002,P0012,470,0,56.95
2023-02-07,S002,P0013,363,0,16.94
2023-02-07,S002,P0014,116,0,120.13
2023-02-07,S002,P0015,342,463,66.08
2023-02-07,S002,P0016,218,368,96.21
2023-02-07,S002,P0017,96,0,20.53
2023-02-07,S002,P0018,146,0,25.99
2023-02-07,S002,P0019,574,0,88.42
2023-02-07,S002,P0020,279,0,107.79
2023-02-07,S003,P0001,31,0,12.79
2023-02-07,S003,P0002,181,0,44.76
2023-02-07,S003,P0003,189,0,87.65
2023-02-07,S003,P0004,201,0,16.54
2023-02-07,S003,P0005,342,0,13.26
2023-02-07,S003,P0006,118,0,29.12
2023-02-07,S003,P0007,512,0,13.24
2023-02-07,S003,P0008,630,0,102.24
2023-02-07,S003,P0009,61,86,37.8
2023-02-07,S003,P0010,69,100,37.46
2023-02-07,S003,P0011,153,77,102.12
2023-02-07,S003,P0012,123,76,82.61
2023-02-07,S003,P0013,290,0,54.05
2023-02-07,S003,P0014,389,0,107.01
2023-02-07,S003,P0015,397,0,88.68
2023-02-07,S003,P0016,197,0,92.48
2023-02-07,S003,P0017,234,0,94.84
2023-02-07,S003,P0018,664,0,125.18
2023-02-07,S003,P0019,78,62,44.01
2023-02-07,S003,P0020,799,0,73.78
2023-02-07,S004,P0001,213,0,11.33
2023-02-07,S004,P0002,277,0,17.43
2023-02-07,S004,P0003,320,0,132.8
2023-02-07,S004,P0004,258,219,44.18
2023-02-07,S004,P0005,112,120,71.4
2023-02-07,S004,P0006,262,0,29.79
2023-02-07,S004,P0007,184,0,23.05
2023-02-07,S004,P0008,90,0,87.08
2023-02-07,S004,P0009,89,0,89.25
2023-02-07,S004,P0010,359,0,16.69
2023-02-07,S004,P0011,115,0,61.97
2023-02-07,S004,P0012,72,70,111.69
2023-02-07,S004,P0013,382,0,20.26
2023-02-07,S004,P0014,186,0,152.26
2023-02-07,S004,P0015,305,0,95.26
2023-02-07,S004,P0016,250,0,97.11
2023-02-07,S004,P0017,160,88,89.07
2023-02-07,S004,P0018,123,0,123.9
2023-02-07,S004,P0019,172,130,73.86
2023-02-07,S004,P0020,181,0,121.3
2023-02-07,S005,P0001,285,0,11.42
2023-02-07,S005,P0002,331,220,44.52
2023-02-07,S005,P0003,107,0,22.34
2023-02-07,S005,P0004,159,73,6.74
2023-02-07,S005,P0005,132,0,12.6
2023-02-07,S005,P0006,323,0,53.5
2023-02-07,S005,P0007,310,0,56.42
2023-02-07,S005,P0008,105,107,66.91
2023-02-07,S005,P0009,274,241,73.54
2023-02-07,S005,P0010,125,282,60.0
2023-02-07,S005,P0011,720,0,67.28
2023-02-07,S005,P0012,161,0,88.29
2023-02-07,S005,P0013,370,0,62.41
2023-02-07,S005,P0014,156,113,162.08
2023-02-07,S005,P0015,122,0,42.4
2023-02-07,S005,P0016,67,0,28.4
2023-02-07,S005,P0017,132,0,29.01
2023-02-07,S005,P0018,200,0,19.5
2023-02-07,S005,P0019,124,0,104.61
2023-02-07,S005,P0020,120,0,26.83
2023-02-08,S001,P0001,202,0,41.77
2023-02-08,S001,P0002,132,116,70.64
2023-02-08,S001,P0003,1228,0,51.78
2023-02-08,S001,P0004,154,0,78.29
2023-02-08,S001,P0005,288,0,51.17
2023-02-08,S001,P0006,154,0,27.14
2023-02-08,S001,P0007,119,0,20.19
2023-02-08,S001,P0008,37,72,38.47
2023-02-08,S001,P0009,171,210,104.17
2023-02-08,S001,P0010,666,0,119.3
2023-02-08,S001,P0011,104,0,138.13
2023-02-08,S001,P0012,288,0,62.25
2023-02-08,S001,P0013,102,0,22.05
2023-02-08,S001,P0014,124,306,64.21
2023-02-08,S001,P0015,108,0,13.95
2023-02-08,S001,P0016,458,0,26.91
2023-02-08,S001,P0017,50,0,14.73
2023-02-08,S001,P0018,125,50,45.55
2023-02-08,S001,P0019,84,53,82.77
2023-02-08,S001,P0020,129,0,100.61
2023-02-08,S002,P0001,136,0,58.23
2023-02-08,S002,P0002,199,0,27.12
2023-02-08,S002,P0003,303,0,60.24
2023-02-08,S002,P0004,380,0,37.26
2023-02-08,S002,P0005,869,0,74.13
2023-02-08,S002,P0006,132,146,60.36
2023-02-08,S002,P0007,257,0,21.67
2023-02-08,S002,P0008,115,79,25.34
2023-02-08,S002,P0009,147,227,58.2
2023-02-08,S002,P0010,99,65,68.08
2023-02-08,S002,P0011,379,0,81.28
2023-02-08,S002,P0012,425,0,54.29
2023-02-08,S002,P0013,289,0,18.02
2023-02-08,S002,P0014,354,0,87.6
2023-02-08,S002,P0015,237,0,60.93
2023-02-08,S002,P0016,41,0,102.59
2023-02-08,S002,P0017,154,0,14.53
2023-02-08,S002,P0018,86,51,21.3
2023-02-08,S002,P0019,465,517,75.44
2023-02-08,S002,P0020,254,0,111.53
2023-02-08,S003,P0001,131,0,11.12
2023-02-08,S003,P0002,598,0,53.35
2023-02-08,S003,P0003,136,0,86.87
2023-02-08,S003,P0004,468,0,23.59
2023-02-08,S003,P0005,332,0,16.39
2023-02-08,S003,P0006,94,0,24.87
2023-02-08,S003,P0007,465,0,13.82
2023-02-08,S003,P0008,557,0,111.6
2023-02-08,S003,P0009,86,96,56.11
2023-02-08,S003,P0010,100,81,32.89
2023-02-08,S003,P0011,117,0,87.5
2023-02-08,S003,P0012,96,123,81.28
2023-02-08,S003,P0013,242,0,57.39
2023-02-08,S003,P0014,277,306,90.57
2023-02-08,S003,P0015,308,0,82.35
2023-02-08,S003,P0016,147,89,83.87
2023-02-08,S003,P0017,184,0,98.06
2023-02-08,S003,P0018,646,0,104.93
2023-02-08,S003,P0019,66,105,44.24
2023-02-08,S003,P0020,703,0,80.88
2023-02-08,S004,P0001,126,525,10.14
2023-02-08,S004,P0002,234,0,17.94
2023-02-08,S004,P0003,300,0,146.61
2023-02-08,S004,P0004,176,0,54.75
2023-02-08,S004,P0005,120,158,84.25
2023-02-08,S004,P0006,224,0,29.83
2023-02-08,S004,P0007,701,0,21.95
2023-02-08,S004,P0008,68,53,88.01
2023-02-08,S004,P0009,702,0,101.79
2023-02-08,S004,P0010,330,331,30.09
2023-02-08,S004,P0011,541,0,47.3
2023-02-08,S004,P0012,95,0,84.43
2023-02-08,S004,P0013,305,0,14.82
2023-02-08,S004,P0014,170,0,109.87
2023-02-08,S004,P0015,290,0,87.92
2023-02-08,S004,P0016,217,0,101.82
2023-02-08,S004,P0017,185,85,100.64
2023-02-08,S004,P0018,107,0,130.68
2023-02-08,S004,P0019,190,159,58.75
2023-02-08,S004,P0020,156,0,110.04
2023-02-08,S005,P0001,166,136,8.14
2023-02-08,S005,P0002,252,0,31.49
2023-02-08,S005,P0003,102,50,26.82
2023-02-08,S005,P0004,150,110,8.64
2023-02-08,S005,P0005,240,0,13.74
2023-02-08,S005,P0006,262,0,68.49
2023-02-08,S005,P0007,290,0,72.89
2023-02-08,S005,P0008,144,0,51.66
2023-02-08,S005,P0009,216,0,96.05
2023-02-08,S005,P0010,273,0,61.66
2023-02-08,S005,P0011,647,0,66.49
2023-02-08,S005,P0012,144,0,123.27
2023-02-08,S005,P0013,329,0,51.9
2023-02-08,S005,P0014,125,158,164.74
2023-02-08,S005,P0015,218,180,49.29
2023-02-08,S005,P0016,46,111,34.18
2023-02-08,S005,P0017,99,0,23.66
2023-02-08,S005,P0018,105,77,16.87
2023-02-08,S005,P0019,97,145,120.37
2023-02-08,S005,P0020,91,50,24.51
2023-02-09,S001,P0001,177,0,58.01
2023-02-09,S001,P0002,157,176,78.82
2023-02-09,S001,P0003,1159,0,61.69
2023-02-09,S001,P0004,299,0,90.66
2023-02-09,S001,P0005,237,0,40.2
2023-02-09,S001,P0006,120,0,28.24
2023-02-09,S001,P0007,480,0,28.99
2023-02-09,S001,P0008,72,86,42.69
2023-02-09,S001,P0009,223,167,112.0
2023-02-09,S001,P0010,634,0,98.99
2023-02-09,S001,P0011,176,94,130.66
2023-02-09,S001,P0012,218,123,59.17
2023-02-09,S001,P0013,91,50,24.5
2023-02-09,S001,P0014,249,0,69.54
2023-02-09,S001,P0015,65,50,10.77
2023-02-09,S001,P0016,405,0,37.09
2023-02-09,S001,P0017,38,53,20.4
2023-02-09,S001,P0018,139,0,39.19
2023-02-09,S001,P0019,88,72,102.97
2023-02-09,S001,P0020,313,0,109.75
2023-02-09,S002,P0001,274,0,86.44
2023-02-09,S002,P0002,185,123,27.32
2023-02-09,S002,P0003,277,237,88.58
2023-02-09,S002,P0004,342,335,43.27
2023-02-09,S002,P0005,798,0,74.65
2023-02-09,S002,P0006,146,142,70.79
2023-02-09,S002,P0007,248,0,19.11
2023-02-09,S002,P0008,115,0,16.63
2023-02-09,S002,P0009,76,0,67.08
2023-02-09,S002,P0010,114,120,72.13
2023-02-09,S002,P0011,348,0,68.38
2023-02-09,S002,P0012,338,0,44.44
2023-02-09,S002,P0013,225,302,22.15
2023-02-09,S002,P0014,317,0,97.73
2023-02-09,S002,P0015,168,947,66.77
2023-02-09,S002,P0016,368,0,88.63
2023-02-09,S002,P0017,285,0,20.75
2023-02-09,S002,P0018,91,120,31.74
2023-02-09,S002,P0019,394,0,100.61
2023-02-09,S002,P0020,224,0,104.21
2023-02-09,S003,P0001,109,0,13.62
2023-02-09,S003,P0002,547,0,46.78
2023-02-09,S003,P0003,100,72,91.92
2023-02-09,S003,P0004,415,0,18.89
2023-02-09,S003,P0005,315,0,17.97
2023-02-09,S003,P0006,84,50,34.25
2023-02-09,S003,P0007,379,301,14.71
2023-02-09,S003,P0008,477,0,121.7
2023-02-09,S003,P0009,106,100,50.95
2023-02-09,S003,P0010,89,103,28.88
2023-02-09,S003,P0011,168,155,111.78
2023-02-09,S003,P0012,117,0,75.35
2023-02-09,S003,P0013,532,0,59.18
2023-02-09,S003,P0014,190,0,81.03
2023-02-09,S003,P0015,275,0,61.69
2023-02-09,S003,P0016,104,161,86.27
2023-02-09,S003,P0017,129,0,118.2
2023-02-09,S003,P0018,587,0,98.32
2023-02-09,S003,P0019,108,50,44.26
2023-02-09,S003,P0020,579,0,73.66
2023-02-09,S004,P0001,340,0,12.22
2023-02-09,S004,P0002,191,0,14.19
2023-02-09,S004,P0003,268,0,116.7
2023-02-09,S004,P0004,122,253,34.59
2023-02-09,S004,P0005,169,165,68.72
2023-02-09,S004,P0006,146,178,32.87
2023-02-09,S004,P0007,644,0,29.19
2023-02-09,S004,P0008,85,50,77.71
2023-02-09,S004,P0009,611,0,106.14
2023-02-09,S004,P0010,214,0,25.76
2023-02-09,S004,P0011,459,715,69.84
2023-02-09,S004,P0012,57,92,88.85
2023-02-09,S004,P0013,283,420,18.16
2023-02-09,S004,P0014,148,0,160.65
2023-02-09,S004,P0015,263,0,73.34
2023-02-09,S004,P0016,198,0,102.26
2023-02-09,S004,P0017,204,159,146.53
2023-02-09,S004,P0018,92,50,116.91
2023-02-09,S004,P0019,241,0,63.33
2023-02-09,S004,P0020,122,0,108.61
2023-02-09,S005,P0001,101,0,8.28
2023-02-09,S005,P0002,226,0,32.43
2023-02-09,S005,P0003,123,0,22.18
2023-02-09,S005,P0004,195,0,5.89
2023-02-09,S005,P0005,202,309,15.95
2023-02-09,S005,P0006,162,0,56.1
2023-02-09,S005,P0007,203,0,71.7
2023-02-09,S005,P0008,101,50,41.9
2023-02-09,S005,P0009,142,0,106.69
2023-02-09,S005,P0010,183,0,42.13
2023-02-09,S005,P0011,567,0,67.69
2023-02-09,S005,P0012,115,150,115.32
2023-02-09,S005,P0013,291,0,70.51
2023-02-09,S005,P0014,54,0,132.86
2023-02-09,S005,P0015,98,0,48.05
2023-02-09,S005,P0016,104,0,23.17
2023-02-09,S005,P0017,95,50,33.43
2023-02-09,S005,P0018,100,92,18.17
2023-02-09,S005,P0019,24,0,110.06
2023-02-09,S005,P0020,123,0,24.32
2023-02-10,S001,P0001,138,162,65.24
2023-02-10,S001,P0002,176,99,77.21
2023-02-10,S001,P0003,1023,0,67.67
2023-02-10,S001,P0004,255,0,89.51
2023-02-10,S001,P0005,160,0,65.76
2023-02-10,S001,P0006,302,0,21.99
2023-02-10,S001,P0007,370,0,20.82
2023-02-10,S001,P0008,106,84,40.05
2023-02-10,S001,P0009,295,0,122.8
2023-02-10,S001,P0010,572,0,100.72
2023-02-10,S001,P0011,134,0,150.58
2023-02-10,S001,P0012,136,0,70.56
2023-02-10,S001,P0013,112,0,22.88
2023-02-10,S001,P0014,168,0,63.79
2023-02-10,S001,P0015,79,50,11.78
2023-02-10,S001,P0016,315,0,33.87
2023-02-10,S001,P0017,53,50,16.87
2023-02-10,S001,P0018,111,104,47.77
2023-02-10,S001,P0019,96,0,91.78
2023-02-10,S001,P0020,287,205,122.14
2023-02-10,S002,P0001,513,0,84.64
2023-02-10,S002,P0002,150,0,24.3
2023-02-10,S002,P0003,171,0,70.97
2023-02-10,S002,P0004,219,0,42.15
2023-02-10,S002,P0005,733,0,74.16
2023-02-10,S002,P0006,142,177,64.07
2023-02-10,S002,P0007,215,0,19.78
2023-02-10,S002,P0008,75,53,21.63
2023-02-10,S002,P0009,251,0,55.3
2023-02-10,S002,P0010,120,73,79.16
2023-02-10,S002,P0011,290,383,91.68
2023-02-10,S002,P0012,305,0,58.46
2023-02-10,S002,P0013,164,0,20.73
2023-02-10,S002,P0014,292,297,123.02
2023-02-10,S002,P0015,0,0,66.39
2023-02-10,S002,P0016,215,337,104.99
2023-02-10,S002,P0017,232,0,17.67
2023-02-10,S002,P0018,120,85,22.49
2023-02-10,S002,P0019,252,0,99.9
2023-02-10,S002,P0020,177,121,109.73
2023-02-10,S003,P0001,90,70,11.52
2023-02-10,S003,P0002,457,0,62.59
2023-02-10,S003,P0003,107,75,82.27
2023-02-10,S003,P0004,341,0,20.25
2023-02-10,S003,P0005,293,258,18.1
2023-02-10,S003,P0006,108,51,28.13
2023-02-10,S003,P0007,308,0,13.04
2023-02-10,S003,P0008,412,0,127.83
2023-02-10,S003,P0009,100,75,42.84
2023-02-10,S003,P0010,103,108,42.45
2023-02-10,S003,P0011,93,0,113.29
2023-02-10,S003,P0012,220,0,87.16
